transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,gender,past_3_years_bike_related_purchases,age_clean,job title,industry
11229,19,832,2017-05-02,false,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,2009-03-08,Male,30,47,Research Assistant IV,Retail
11230,7,2036,2017-01-11,false,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2004-09-28,Female,11,48,NULL,
11231,19,2921,2017-02-11,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,2009-03-08,Female,15,49,NULL,Financial Services
11232,25,819,2017-02-04,false,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34,2016-11-22,Male,7,49,Associate Professor,Manufacturing
11233,49,2529,2017-04-14,true,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,2015-05-21,Male,81,71,Quality Engineer,Manufacturing
11234,7,2562,2017-07-18,true,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2004-09-28,Male,98,44,Internal Auditor,Retail
11235,59,87,2017-09-23,false,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,Male,78,51,Editor,Financial Services
11236,43,1838,2017-11-11,false,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,2014-07-28,Female,14,60,Business Systems Development Analyst,Financial Services
11237,69,168,2017-06-01,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,1995-12-19,Unknown,8,47,General Manager,IT
11238,22,601,2017-05-13,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2016-02-04,Male,56,32,Senior Quality Engineer,Retail
11239,59,1582,2017-11-05,false,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,Male,32,47,Office Assistant III,Property
11240,0,2512,2017-09-10,false,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2014-03-03,Male,3,57,Web Developer I,
11241,48,221,2017-05-03,true,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Female,14,45,Tax Accountant,Manufacturing
11242,29,1915,2017-04-01,false,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.85,2016-11-22,Female,40,71,Social Worker,Health
11243,94,845,2017-09-24,false,Cancelled,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64,2013-06-09,Female,51,51,Associate Professor,Manufacturing
11244,82,208,2017-08-25,false,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34,2016-02-04,Male,57,30,Office Assistant III,Property
11245,40,704,2017-09-18,false,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,2006-02-02,Female,49,26,Research Nurse,Health
11246,53,127,2017-06-09,true,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76,1997-02-09,Female,81,50,Compensation Analyst,Financial Services
11247,46,2279,2017-02-07,false,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,Male,42,46,Human Resources Assistant II,Health
11248,78,2664,2017-01-07,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2004-07-25,Male,83,59,Engineer II,
11249,4,44,2017-09-04,false,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.65,2005-08-09,Male,63,43,Assistant Media Planner,Entertainment
11250,84,1199,2017-11-17,false,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48,2003-01-05,Male,7,67,VP Accounting,Financial Services
11251,0,2219,2017-03-20,true,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2004-09-28,Male,73,43,Senior Quality Engineer,
11252,29,661,2017-04-09,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,Female,35,37,Sales Associate,IT
11253,97,499,2017-08-25,true,Approved,Solex,Standard,medium,large,202.62,151.96,50.66,2016-03-29,Male,39,64,Budget/Accounting Analyst III,Financial Services
11254,51,1901,2017-03-03,true,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,Male,40,47,Budget/Accounting Analyst I,Argiculture
11255,0,2457,2017-01-12,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,2010-08-20,Male,70,50,Developer IV,IT
11256,87,3276,2017-07-09,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,Male,10,46,Legal Assistant,
11257,22,2163,2017-07-23,false,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1999-06-23,Male,41,28,VP Product Management,
11258,31,62,2017-11-30,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2010-06-07,Female,38,46,NULL,IT
11259,23,1877,2017-03-11,true,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36,2003-09-10,Male,13,58,Associate Professor,Financial Services
11260,60,1889,2017-01-05,true,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51,2011-08-24,Male,98,52,Quality Control Specialist,Retail
11261,23,2732,2017-02-22,true,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,1993-10-02,Female,36,64,Help Desk Operator,Health
11262,38,515,2017-07-19,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,Female,55,35,Help Desk Operator,IT
11263,50,2454,2017-12-01,true,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97,2003-07-21,Female,81,65,Senior Sales Associate,Property
11264,76,2755,2017-01-08,true,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2004-07-25,Female,66,25,Automation Specialist I,Manufacturing
11265,54,3001,2017-02-26,true,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2009-04-12,Male,48,47,Engineer IV,Argiculture
11266,0,1236,2017-04-20,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1992-10-02,Male,75,51,Web Designer IV,Financial Services
11267,17,3014,2017-06-07,false,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,Female,59,24,Software Engineer II,
11268,68,2759,2017-01-05,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2006-05-22,Female,16,23,Operator,Health
11269,62,1410,2017-03-22,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,2000-05-22,Female,10,28,Marketing Manager,Retail
11270,30,3153,2017-01-17,false,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,456.45,1994-08-10,Female,87,51,Compensation Analyst,Financial Services
11271,17,1119,2017-01-05,unknown,Cancelled,Solex,Standard,high,medium,1024.66,614.8,409.86,2013-03-12,Male,43,48,NULL,Entertainment
11272,46,2428,2017-04-29,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,1997-02-09,Male,74,56,Help Desk Operator,
11273,32,627,2017-10-30,true,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6,1997-08-25,Female,24,54,NULL,
11274,2,442,2017-06-11,true,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,Male,2,23,NULL,Financial Services
11275,75,1019,2017-11-18,true,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02,2004-07-25,Male,42,51,Human Resources Assistant II,Manufacturing
11276,33,3042,2017-03-07,false,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.1,1999-12-04,Male,76,54,Engineer II,Property
11277,18,2620,2017-04-03,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2013-03-12,Male,26,26,Civil Engineer,Manufacturing
11278,24,927,2017-02-16,true,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,2006-11-10,Male,25,59,Cost Accountant,Financial Services
11279,5,2009,2017-11-27,false,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2011-08-29,Female,19,65,Staff Accountant IV,Health
11280,81,2229,2017-10-16,false,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,2015-08-02,Female,76,66,Cost Accountant,Financial Services
11281,44,2873,2017-01-02,false,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,Female,59,44,Cost Accountant,Financial Services
11282,74,3166,2017-01-01,false,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.16,2000-05-22,Male,96,70,Social Worker,Health
11283,34,2558,2017-01-14,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,1994-09-09,Female,84,50,NULL,Health
11284,56,894,2017-10-25,false,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,2016-02-04,Female,13,54,Desktop Support Technician,Financial Services
11285,53,3105,2017-04-12,false,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76,1997-02-09,Male,88,59,Teacher,Health
11286,98,162,2017-03-28,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Male,90,45,Nurse Practicioner,IT
11287,77,2230,2017-10-08,true,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Female,53,47,NULL,
11288,18,3405,2017-02-15,true,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,1998-12-16,Female,89,28,Project Manager,Financial Services
11289,70,511,2017-05-04,false,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.24,1991-05-06,Female,92,42,Dental Hygienist,Health
11290,85,2553,2017-08-02,false,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.16,2000-05-22,Male,42,43,NULL,
11291,62,1142,2017-07-10,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Male,95,27,Desktop Support Technician,Telecommunications
11292,0,3345,2017-11-29,true,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.81,1999-06-23,Male,83,48,NULL,Financial Services
11293,98,116,2017-07-16,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,1994-08-10,Male,49,26,Assistant Professor,Manufacturing
11294,42,3257,2017-11-03,false,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.1,2012-06-04,Male,64,45,Senior Editor,
11295,46,3227,2017-04-16,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,Male,37,29,NULL,Manufacturing
11296,21,57,2017-01-20,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,2016-02-04,Male,87,37,Chief Design Engineer,
11297,18,401,2017-10-25,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2013-03-12,Female,56,38,Assistant Professor,Retail
11298,98,2845,2017-11-02,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Female,1,51,Staff Accountant III,
11299,5,2380,2017-04-04,true,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2004-09-28,Female,44,69,Technical Writer,Retail
11300,8,1215,2017-03-09,false,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,Female,79,58,VP Quality Control,Manufacturing
11301,11,1384,2017-05-27,false,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2007-08-04,Female,48,26,Quality Control Specialist,Manufacturing
11302,73,1076,2017-12-08,true,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25,2002-08-31,Male,33,25,Pharmacist,Health
11303,15,220,2017-12-15,true,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2009-04-12,Female,79,71,Electrical Engineer,Manufacturing
11304,87,3006,2017-07-28,true,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6,1999-07-26,Female,72,36,NULL,
11305,47,1802,2017-07-28,false,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,189.28,2006-10-01,Female,3,52,Nuclear Power Engineer,Manufacturing
11306,93,3121,2017-11-12,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,Male,82,66,Data Coordiator,Manufacturing
11307,57,1984,2017-09-16,true,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,2013-03-12,Male,70,26,Information Systems Manager,Health
11308,65,3061,2017-06-10,false,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2010-11-05,Female,51,34,Office Assistant IV,Manufacturing
11309,23,2437,2017-06-15,true,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,2012-06-04,Female,90,48,Marketing Manager,Financial Services
11310,62,679,2017-10-27,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Female,29,50,Registered Nurse,Health
11311,9,127,2017-02-11,true,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,1991-11-07,Female,81,50,Compensation Analyst,Financial Services
11312,53,1726,2017-02-20,false,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2007-08-04,Female,41,51,Junior Executive,Financial Services
11313,83,976,2017-04-10,true,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Male,10,53,Graphic Designer,Financial Services
11314,4,2068,2017-01-01,true,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,Female,23,68,Account Representative I,
11315,96,1580,2017-10-11,false,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64,2013-06-09,Male,23,44,Associate Professor,Retail
11316,21,3405,2017-09-11,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,2011-03-16,Female,89,28,Project Manager,Financial Services
11317,29,2602,2017-04-13,false,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.85,2016-11-22,Female,46,48,Structural Analysis Engineer,Health
11318,17,2712,2017-10-16,true,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,2016-03-29,Female,0,38,Tax Accountant,Manufacturing
11319,84,504,2017-04-17,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,1992-10-02,Male,93,30,Environmental Tech,Manufacturing
11320,79,1530,2017-05-31,false,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2015-08-10,Male,89,49,Pharmacist,Health
11321,44,1818,2017-06-13,true,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2003-02-16,Female,64,58,Assistant Media Planner,Entertainment
11322,0,249,2017-01-17,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Male,65,32,Quality Control Specialist,IT
11323,86,3086,2017-07-20,true,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.81,2003-03-18,Unknown,18,47,Biostatistician I,IT
11324,88,2854,2017-07-06,unknown,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81,2006-02-02,Unknown,49,47,Project Manager,IT
11325,35,1224,2017-02-10,false,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11,1994-07-12,Female,9,48,Junior Executive,Manufacturing
11326,21,2847,2017-02-10,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Female,50,49,Occupational Therapist,Health
11327,55,2161,2017-09-22,false,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43,2003-07-21,Male,35,27,NULL,Financial Services
11328,34,3072,2017-08-09,true,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.81,1997-05-10,Male,87,46,Chemical Engineer,Manufacturing
11329,37,122,2017-06-03,true,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,2008-03-19,Male,87,46,Quality Control Specialist,Financial Services
11330,94,20,2017-11-29,true,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64,2007-12-11,Male,72,44,Project Manager,Manufacturing
11331,62,404,2017-08-20,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,2012-05-18,Male,92,29,Geologist I,Financial Services
11332,22,843,2017-12-28,false,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1991-11-10,Male,80,35,Developer II,Manufacturing
11333,31,3390,2017-10-15,false,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,Female,20,56,NULL,
11334,34,2555,2017-01-10,true,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.81,2003-03-18,Male,43,48,Health Coach IV,Health
11335,69,2476,2017-07-05,true,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Male,13,68,Administrative Officer,Property
11336,28,2501,2017-12-08,true,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.78,1995-12-19,Female,80,53,Actuary,Financial Services
11337,72,760,2017-04-21,false,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2016-12-06,Male,46,47,Assistant Professor,
11338,7,2695,2017-04-21,false,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2004-09-28,Female,88,48,Statistician II,Manufacturing
11339,3,545,2017-05-05,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,1995-10-24,Female,43,47,Project Manager,Health
11340,79,961,2017-10-27,false,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2007-08-04,Female,73,38,Assistant Manager,Financial Services
11341,88,308,2017-06-08,false,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81,1994-09-09,Male,2,42,Database Administrator I,IT
11342,25,3326,2017-03-04,true,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,1993-07-20,Male,83,50,Nurse,Manufacturing
11343,30,2076,2017-02-02,false,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,2000-05-22,Female,73,56,Assistant Manager,Manufacturing
11344,58,1515,2017-01-26,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,2012-05-18,Male,80,34,Geological Engineer,Manufacturing
11345,97,1506,2017-12-11,false,Approved,Solex,Standard,medium,large,202.62,151.96,50.66,2016-03-29,Male,21,67,NULL,Property
11346,14,1645,2017-03-11,true,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.55,1996-04-05,Male,34,30,Research Associate,
11347,4,770,2017-06-28,false,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,2015-05-21,Female,10,41,Software Consultant,IT
11348,64,543,2017-06-04,true,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,1995-10-24,Male,9,51,Account Coordinator,Retail
11349,29,246,2017-01-06,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2000-11-03,Female,63,34,Technical Writer,Manufacturing
11350,58,1660,2017-07-09,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,2015-10-18,Male,85,45,Internal Auditor,Retail
11351,72,2258,2017-07-12,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,2015-10-18,Female,63,51,Account Executive,Retail
11352,5,3406,2017-03-15,false,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2007-08-04,Female,35,46,Business Systems Development Analyst,IT
11353,93,1242,2017-12-13,true,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,1999-12-04,Male,36,52,Human Resources Assistant III,Property
11354,38,1655,2017-12-14,true,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2008-03-19,Male,38,42,Electrical Engineer,Manufacturing
11355,81,423,2017-08-11,false,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Male,43,68,Senior Quality Engineer,
11356,78,408,2017-12-13,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2004-07-25,Male,79,33,Senior Financial Analyst,Financial Services
11357,75,347,2017-09-27,true,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02,2010-08-20,Male,50,60,Marketing Manager,Financial Services
11358,52,1946,2017-01-31,true,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77,2001-11-25,Male,37,66,Systems Administrator III,
11359,80,695,2017-12-14,true,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,2012-05-18,Male,36,47,Engineer II,Health
11360,27,354,2017-08-03,false,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.81,1999-06-23,Female,87,44,Legal Assistant,Property
11361,85,2473,2017-09-08,true,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1997-08-25,Male,50,55,Administrative Assistant I,Entertainment
